"26210070","PM","Caicedo","Caicedo","Antioquia","1","550","-75.98","6.41","43.3","74.2","169.3","206.8","227.7","169.0","142.3","149.2","168.7","186.0","138.5","81.7","1756.7","332","92.2%","","","","","","","","","","","","","","","","","","","",""
"27015260","AM","La Salada","Caldas (Antioquia)","Antioquia","1","1923","-75.62","6.05","117.5","118.2","184.4","284.9","332.7","210.8","157.1","179.2","249.1","304.7","261.9","169.8","2570.3","332","92.2%","","","","","","","","","","","","","","","","","","","",""
"11115020","CO","Cañasgordas - Aut","Cañasgordas","Antioquia","1","1294","-76.03","6.76","90.5","94.5","166.5","233.1","291.6","198.5","146.4","173.1","240.1","282.6","295.7","159.9","2372.4","315","87.5%","","","","","","","","","","","","","","","","","","","",""
"26170180","PM","Caramanta","Caramanta","Antioquia","1","850","-75.64","5.55","113.5","151.5","222.0","248.1","277.4","165.1","151.7","154.4","245.3","294.9","313.7","225.8","2563.3","333","92.5%","","","","","","","","","","","","","","","","","","","",""
"12015070","SP","Aeropuerto Los Cedros","Carepa","Antioquia","1","41","-76.72","7.82","109.2","81.7","185.8","320.6","387.5","327.5","337.6","322.6","347.5","315.0","339.0","281.5","3355.6","345","95.8%","","","","","","","","","","","","","","","","","","","",""
"12010050","PM","La Toscana","Carepa","Antioquia","1","15","-76.70","7.81","98.7","66.1","119.3","254.0","300.9","287.1","298.3","257.1","289.6","260.3","265.4","214.5","2711.3","294","81.7%","","","","","","","","","","","","","","","","","","","",""
"12010090","PM","Trigana","Carepa","Antioquia","1","21","-76.71","7.75","103.8","62.5","137.0","263.1","345.1","329.9","296.7","340.2","312.3","278.4","297.3","262.7","3029.0","348","96.7%","","","","","","","","","","","","","","","","","","","",""
"23080650","PM","Campoalegre","Carmen De Viboral","Antioquia","1","1850","-75.34","6.07","101.3","130.2","193.4","269.7","342.0","283.0","282.3","272.0","314.6","260.4","195.8","130.8","2775.5","359","99.7%","","","","","","","","","","","","","","","","","","","",""
"25020370","PM","Hacienda La Moneda ","Caucasia","Antioquia","1","40","-74.94","8.04","43.4","45.1","83.7","270.3","345.3","381.5","400.6","467.9","369.7","375.8","329.4","157.8","3270.4","338","93.9%","","","","","","","","","","","","","","","","","","","",""
"26240160","PM","La Coquera ","Caucasia","Antioquia","1","49","-75.20","7.96","15.2","24.2","94.1","232.3","299.9","355.6","343.0","402.1","337.3","300.8","234.6","91.5","2730.7","347","96.4%","","","","","","","","","","","","","","","","","","","",""
"27040030","PM","La Esmeralda ","Caucasia","Antioquia","1","100","-74.85","7.75","77.0","55.8","152.7","300.4","465.0","477.8","491.6","568.6","466.2","539.9","467.0","269.2","4331.3","321","89.2%","","","","","","","","","","","","","","","","","","","",""
"25020530","PM","La Ilusión","Caucasia","Antioquia","1","500","-75.09","8.03","16.2","30.6","80.7","219.4","291.4","341.9","354.7","375.5","334.6","287.4","227.3","84.8","2644.6","354","98.3%","","","","","","","","","","","","","","","","","","","",""
"26240060","PM","Manizales","Caucasia","Antioquia","1","91","-74.86","7.75","25.5","35.3","94.6","222.9","304.6","345.9","326.3","372.9","316.1","336.1","256.2","89.5","2725.7","353","98.1%","","","","","","","","","","","","","","","","","","","",""
"12010030","PM","Barranquillita","Chigorodó","Antioquia","1","18","-76.70","7.57","110.7","71.1","127.7","254.8","387.8","418.4","393.0","440.3","417.9","352.4","395.8","279.2","3649.2","341","94.7%","","","","","","","","","","","","","","","","","","","",""
"11025010","CO","La Mansa ","Ciudad Bolívar","Antioquia","1","2018","-76.08","5.88","121.0","151.1","189.2","242.0","295.1","234.3","223.8","211.9","238.7","231.6","183.5","141.5","2463.7","314","87.2%","","","","","","","","","","","","","","","","","","","",""
"23080750","PM","Cocorna","Cocorná","Antioquia","1","1280","-75.18","6.05","262.8","250.1","370.2","449.7","494.0","291.1","272.2","338.3","467.1","517.3","464.8","339.3","4516.9","354","98.3%","","","","","","","","","","","","","","","","","","","",""
"23080740","PM","Concepción","Concepción (Antioquia)","Antioquia","1","1280","-75.26","6.40","99.2","133.6","214.7","291.3","372.6","303.2","300.7","293.7","314.9","330.5","263.6","131.1","3049.2","357","99.2%","","","","","","","","","","","","","","","","","","","",""
"26215010","CO","Concordia","Concordia (Antioquia)","Antioquia","1","2032","-75.92","6.04","97.8","127.4","171.0","253.7","293.2","227.3","186.4","190.2","243.9","268.8","254.5","145.5","2459.8","317","88.1%","","","","","","","","","","","","","","","","","","","",""
"26210080","PM","La Herradura","Concordia (Antioquia)","Antioquia","1","620","-75.87","6.10","62.3","97.2","156.2","206.5","257.8","199.0","174.9","179.6","218.4","250.0","232.4","128.8","2163.0","348","96.7%","","","","","","","","","","","","","","","","","","","",""
"11110030","PM","Fuemia","Dabeiba","Antioquia","1","1046","-76.25","6.86","38.2","34.2","61.6","127.3","210.3","147.7","101.6","100.3","130.1","169.5","127.4","72.7","1320.8","329","91.4%","","","","","","","","","","","","","","","","","","","",""
"27010830","PM","San Isidro","Entrerrios","Antioquia","1","2320","-75.52","6.56","50.0","68.0","115.1","153.3","194.4","158.8","165.1","137.6","151.1","167.7","146.5","76.1","1583.6","351","97.5%","","","","","","","","","","","","","","","","","","","",""
"26200150","PM","Fredonia","Fredonia","Antioquia","1","1650","-75.69","5.94","117.3","127.5","190.0","270.9","349.4","236.6","203.1","216.8","274.4","324.1","330.1","202.0","2842.2","352","97.8%","","","","","","","","","","","","","","","","","","","",""
"11115040","CO","Musinga","Frontino","Antioquia","1","1396","-76.20","6.78","73.6","77.2","123.2","216.4","298.3","248.8","216.9","204.6","219.2","236.2","226.1","144.7","2285.2","323","89.7%","","","","","","","","","","","","","","","","","","","",""
"11110010","PM","Normal Santa Teresa","Frontino","Antioquia","1","1370","-76.13","6.76","81.0","98.7","157.2","279.3","348.6","235.0","188.0","216.8","262.2","323.6","306.0","172.4","2669.1","342","95.0%","","","","","","","","","","","","","","","","","","","",""
"26220090","PM","Giraldo","Giraldo","Antioquia","1","10","-75.96","6.69","47.8","56.4","106.5","183.5","230.9","183.0","153.7","161.4","199.8","237.9","180.2","104.9","1846.1","354","98.3%","","","","","","","","","","","","","","","","","","","",""
"27010820","PM","La Cuchilla","Girardota","Antioquia","1","1600","-75.45","6.37","47.9","54.9","113.4","204.6","300.8","177.1","163.0","168.3","215.2","263.8","175.1","93.5","1977.8","352","97.8%","","","","","","","","","","","","","","","","","","","",""
"27010900","PM","Gómez Plata","Gómez Plata","Antioquia","1","1850","-75.22","6.68","84.0","101.0","219.4","354.4","480.6","329.6","292.6","345.5","378.5","379.3","285.9","146.4","3397.2","351","97.5%","","","","","","","","","","","","","","","","","","","",""
"23080820","PM","Tafetanes","Granada (Antioquia)","Antioquia","1","2180","-75.12","6.15","212.5","228.5","366.5","491.3","513.4","346.7","394.5","455.2","549.7","537.0","385.6","296.6","4777.6","288","80.0%","","","","","","","","","","","","","","","","","","","",""
"27010770","PM","El Chuscal","Heliconia","Antioquia","1","255","-75.71","6.18","133.0","143.3","240.5","298.1","354.5","219.9","190.1","225.3","260.2","336.4","299.0","178.2","2878.6","344","95.6%","","","","","","","","","","","","","","","","","","","",""
"26220100","PM","La Granja","Ituango","Antioquia","1","1950","-75.73","7.25","23.4","35.6","72.0","152.6","244.4","213.9","217.0","217.6","215.2","217.3","156.6","73.4","1838.8","352","97.8%","","","","","","","","","","","","","","","","","","","",""
"26220110","PM","Santa Rita","Ituango","Antioquia","1","2039","-75.62","7.32","49.8","64.9","106.7","219.2","313.8","292.1","304.6","300.3","275.2","329.8","262.1","133.3","2651.8","345","95.8%","","","","","","","","","","","","","","","","","","","",""
"26170190","PM","El Dique ","Jericó (Antioquia)","Antioquia","1","1140","-75.72","5.80","104.8","108.0","192.8","270.2","355.1","263.6","205.8","240.1","275.6","325.2","318.5","188.0","2847.8","356","98.9%","","","","","","","","","","","","","","","","","","","",""
"26180220","PM","La Pintada","La Pintada","Antioquia","1","608","-75.60","5.73","65.5","80.9","136.6","194.0","241.1","144.7","139.8","154.4","216.0","265.0","229.9","130.7","1998.5","331","91.9%","","","","","","","","","","","","","","","","","","","",""
"26180170","PM","La Unión","La Unión (Antioquia)","Antioquia","1","2530","-75.38","6.00","80.9","90.7","153.3","223.1","257.7","175.1","167.6","171.6","222.5","212.2","188.2","119.6","2062.7","338","93.9%","","","","","","","","","","","","","","","","","","","",""
"26185020","CO","Mesopotamia","La Unión (Antioquia)","Antioquia","1","2408","-75.32","5.89","166.7","224.2","290.7","334.6","414.7","353.3","367.3","303.4","380.9","289.4","238.2","205.1","3568.4","353","98.1%","","","","","","","","","","","","","","","","","","","",""
"26230140","PM","La Placita ","Liborina","Antioquia","1","1250","-75.76","6.72","81.0","101.0","156.9","229.3","241.2","169.7","142.0","154.5","216.1","249.9","213.4","115.2","2070.3","352","97.8%","","","","","","","","","","","","","","","","","","","",""
"23080640","PM","Marinilla","Marinilla","Antioquia","1","2088","-75.32","6.16","59.0","77.2","145.6","195.3","223.0","159.0","163.8","171.3","220.8","216.7","173.2","94.5","1899.5","347","96.4%","","","","","","","","","","","","","","","","","","","",""
"27011110","PM","Astilleros","Medellín","Antioquia","1","2450","-75.68","6.26","90.7","99.2","185.9","245.0","272.3","172.2","157.0","150.8","223.5","267.5","236.7","123.4","2224.2","353","98.1%","","","","","","","","","","","","","","","","","","","",""
"26205080","ME","La Aldea","Medellín","Antioquia","1","1737","-75.70","6.34","79.8","82.0","164.0","225.7","273.6","171.2","124.4","132.1","211.0","302.9","265.1","136.4","2168.1","341","94.7%","","","","","","","","","","","","","","","","","","","",""
"27011120","PG","La Iguana","Medellín","Antioquia","1","2300","-75.66","6.32","76.2","90.5","170.8","236.5","249.1","160.7","137.8","133.2","227.8","293.4","248.5","116.0","2140.6","352","97.8%","","","","","","","","","","","","","","","","","","","",""
"27015330","SP","Olaya Herrera - AUT ","Medellín","Antioquia","1","1490","-75.59","6.22","71.5","80.7","132.3","181.2","218.9","145.0","134.0","126.1","170.7","211.5","171.3","115.4","1758.4","354","98.3%","","","","","","","","","","","","","","","","","","","",""
"27010810","CO","Santa Helena","Medellín","Antioquia","1","2550","-75.52","6.20","115.5","133.5","204.4","319.3","345.1","215.3","198.5","216.0","290.6","346.3","309.2","160.8","2854.7","345","95.8%","","","","","","","","","","","","","","","","","","","",""
"26180200","PM","Montebello","Montebello","Antioquia","1","560","-75.54","5.95","96.8","97.6","198.3","255.2","293.9","158.0","149.2","146.0","264.5","355.6","321.0","180.1","2516.2","353","98.1%","","","","","","","","","","","","","","","","","","","",""
"27030040","PM","El Guamo","Nechí","Antioquia","1","40","-74.81","7.90","88.6","76.4","141.1","329.1","521.7","498.2","487.5","523.8","486.7","521.9","462.8","232.3","4370.1","336","93.3%","","","","","","","","","","","","","","","","","","","",""
"25021480","PM","Radio La Esperanza ","Nechí","Antioquia","1","31","-74.79","8.03","72.3","52.8","112.3","297.3","523.9","546.5","502.1","597.0","491.6","493.4","436.1","240.4","4365.8","354","98.3%","","","","","","","","","","","","","","","","","","","",""
"26230010","PM","Olaya","Olaya","Antioquia","1","575","-75.81","6.63","18.4","26.8","56.0","94.9","163.6","120.8","93.0","106.9","128.6","142.9","108.9","51.3","1112.1","357","99.2%","","","","","","","","","","","","","","","","","","","",""
"23085110","CO","El Peñol","Peñol","Antioquia","1","1983","-75.24","6.21","127.1","112.6","203.5","266.7","311.1","198.5","201.2","225.1","272.0","280.9","248.1","148.7","2595.6","324","90.0%","","","","","","","","","","","","","","","","","","","",""
"26170150","PM","Pueblorrico","Pueblorrico","Antioquia","1","2100","-75.84","5.79","113.3","128.7","223.8","287.6","336.1","261.5","222.3","244.5","286.0","323.0","293.9","180.0","2900.6","354","98.3%","","","","","","","","","","","","","","","","","","","",""
"23090110","PM","Murillo","Puerto Berrío","Antioquia","8","130","-74.40","6.60","59.1","91.8","201.7","360.2","378.5","283.9","283.5","331.5","433.7","380.2","259.9","130.1","3194.0","353","98.1%","","","","","","","","","","","","","","","","","","","",""
"23090020","PM","Virginias","Puerto Berrío","Antioquia","1","975","-74.68","6.39","81.3","108.2","228.5","336.2","314.2","255.9","224.4","270.0","327.5","317.7","259.8","117.4","2840.8","353","98.1%","","","","","","","","","","","","","","","","","","","",""
"23175020","CO","Aeropuerto Otú","Remedios","Antioquia","1","643","-74.72","7.01","61.9","79.6","155.7","300.3","384.8","291.6","323.2","365.5","350.3","382.6","299.7","147.5","3142.6","323","89.7%","","","","","","","","","","","","","","","","","","","",""
"27030080","PM","La Cruzada ","Remedios","Antioquia","1","650","-74.72","7.07","87.9","102.0","131.0","279.5","274.8","268.0","240.1","305.8","297.1","325.8","261.6","146.2","2719.8","297","82.5%","","","","","","","","","","","","","","","","","","","",""
"23085270","SP","Aeropuerto Jose Maria Cordova - AUT ","Rionegro (Antioquia)","Antioquia","1","2157","-75.43","6.17","67.8","95.2","140.3","207.4","256.0","173.5","155.7","169.1","208.7","222.4","199.7","113.7","2009.3","345","95.8%","","","","","","","","","","","","","","","","","","","",""
"26230200","PG","Sabanalarga","Sabanalarga (Antioquia)","Antioquia","1","10","-75.81","6.85","25.8","38.5","87.5","133.1","188.6","164.3","132.5","119.9","160.2","174.0","122.9","72.2","1419.5","348","96.7%","","","","","","","","","","","","","","","","","","","",""
